date,close,open,high,low,volume
25-Jan-2007,323.81,326.16,337.00,320.72,5550000
29-Jan-2007,319.46,323.70,323.70,317.80,2980000
31-Jan-2007,314.57,319.30,323.43,313.12,4870000
1-Feb-2007,318.05,317.54,318.78,313.86,1860000
2-Feb-2007,320.13,319.76,321.73,318.79,4270000
5-Feb-2007,321.44,321.24,323.43,318.53,3010000
6-Feb-2007,319.62,323.21,323.43,317.56,3410000
7-Feb-2007,321.56,320.01,323.06,318.83,2600000
8-Feb-2007,321.12,322.82,323.68,319.36,2650000
9-Feb-2007,316.91,322.32,324.31,315.86,1990000
12-Feb-2007,309.13,307.70,319.69,307.70,1790000
13-Feb-2007,308.42,309.18,316.29,304.01,4130000
14-Feb-2007,310.35,308.44,311.89,305.24,3140000
15-Feb-2007,318.10,311.40,320.01,301.57,3670000
19-Feb-2007,322.42,320.36,324.61,318.83,4740000
20-Feb-2007,319.90,323.43,325.87,318.78,5400000
21-Feb-2007,316.04,320.01,322.90,315.09,3940000
22-Feb-2007,318.61,320.01,323.06,316.56,6940000
23-Feb-2007,314.44,318.78,319.89,313.36,3170000
26-Feb-2007,316.59,313.12,318.50,303.39,4680000
27-Feb-2007,311.19,308.69,318.58,308.69,4710000
28-Feb-2007,293.77,303.52,306.46,288.50,9350000
1-Mar-2007,308.85,295.39,312.13,293.03,7860000
2-Mar-2007,297.50,308.88,310.16,295.64,5310000
5-Mar-2007,284.45,292.93,295.15,283.09,5120000
6-Mar-2007,294.72,297.86,328.63,285.82,3620000
7-Mar-2007,293.38,295.89,301.47,284.91,4440000
8-Mar-2007,299.92,292.93,302.71,292.93,2270000
9-Mar-2007,298.39,302.36,303.52,294.90,3230000
12-Mar-2007,304.01,301.47,308.61,298.10,3640000
13-Mar-2007,311.49,301.67,312.36,295.42,2030000
14-Mar-2007,298.73,301.55,305.71,296.63,3820000
15-Mar-2007,303.84,302.78,307.95,302.29,3820000
16-Mar-2007,304.66,305.59,309.64,299.12,4220000
19-Mar-2007,310.39,299.41,311.33,295.84,1210000
20-Mar-2007,308.44,310.16,314.23,307.21,2780000
21-Mar-2007,311.89,310.41,312.48,305.24,1970000
22-Mar-2007,320.76,314.35,321.73,314.35,4130000
23-Mar-2007,317.11,322.96,324.93,315.09,5270000
26-Mar-2007,310.50,316.32,319.69,309.00,6100000
28-Mar-2007,295.64,312.60,312.60,293.93,8820000
29-Mar-2007,307.30,292.67,309.38,292.67,10200000
30-Mar-2007,303.73,307.30,308.88,300.38,2810000
2-Apr-2007,292.74,297.86,300.32,291.70,3880000
3-Apr-2007,296.05,294.16,299.53,292.44,3260000
4-Apr-2007,295.00,299.83,301.47,293.03,2400000
5-Apr-2007,293.97,295.26,296.87,291.97,2530000
9-Apr-2007,299.63,295.52,301.98,295.52,2280000
10-Apr-2007,294.74,299.63,301.55,294.25,3480000
11-Apr-2007,293.07,296.72,297.72,292.19,3830000
12-Apr-2007,295.63,292.44,297.61,288.50,3690000
13-Apr-2007,310.66,297.86,312.23,293.92,9780000
16-Apr-2007,315.15,316.07,321.46,312.69,9990000
17-Apr-2007,307.76,316.49,323.70,304.75,10400000
18-Apr-2007,307.09,308.69,311.40,305.49,2850000
19-Apr-2007,305.96,302.78,307.21,296.65,3160000
20-Apr-2007,309.59,308.20,312.12,307.73,2870000
23-Apr-2007,307.16,308.93,312.58,306.47,2270000
24-Apr-2007,301.51,306.23,310.66,300.07,6920000
25-Apr-2007,300.65,301.55,302.02,297.36,21700000
26-Apr-2007,305.34,302.04,307.60,300.32,5940000
27-Apr-2007,303.89,304.01,304.38,299.64,4810000
30-Apr-2007,311.64,305.50,312.60,296.63,3890000
3-May-2007,317.60,313.81,318.73,313.25,6640000
4-May-2007,313.38,319.76,327.37,312.38,7100000
7-May-2007,313.34,315.58,316.29,311.43,5550000
8-May-2007,311.78,312.63,315.09,309.49,8190000
9-May-2007,305.12,320.01,320.01,301.55,4700000
10-May-2007,302.71,306.47,317.52,301.79,3040000
11-May-2007,308.33,307.70,309.92,297.86,3870000
14-May-2007,307.76,314.72,314.72,306.74,1260000
15-May-2007,304.76,310.16,310.16,301.55,4200000
16-May-2007,301.35,311.40,311.40,297.99,6520000
17-May-2007,307.70,303.54,308.61,302.78,2930000
18-May-2007,308.40,310.15,314.10,307.70,2920000
21-May-2007,304.52,312.63,312.63,302.78,2860000
22-May-2007,302.94,304.63,306.23,300.58,6160000
23-May-2007,303.62,305.61,305.61,301.57,1270000
24-May-2007,301.49,307.70,307.70,300.56,4550000
25-May-2007,302.77,300.55,304.01,297.36,5240000
28-May-2007,301.67,307.70,307.70,301.19,2590000
29-May-2007,303.06,301.52,304.01,300.32,2970000
30-May-2007,299.25,307.70,307.70,297.91,2600000
31-May-2007,297.45,302.53,302.53,295.39,5180000
1-Jun-2007,300.00,302.56,302.56,298.14,1730000
4-Jun-2007,297.39,302.29,307.70,295.89,1850000
5-Jun-2007,297.38,299.78,299.78,295.39,1750000
6-Jun-2007,295.48,299.09,299.58,290.03,3830000
7-Jun-2007,297.12,295.39,298.94,286.85,2010000
8-Jun-2007,300.34,296.99,302.90,292.93,6020000
11-Jun-2007,300.65,304.39,305.09,299.84,2650000
12-Jun-2007,299.67,297.86,302.78,295.39,1400000
13-Jun-2007,296.19,300.07,300.32,293.75,1770000
14-Jun-2007,296.51,297.86,300.32,295.71,4180000
15-Jun-2007,291.55,300.32,300.32,290.47,4980000
18-Jun-2007,286.19,293.67,294.16,285.55,2870000
19-Jun-2007,285.55,286.80,286.90,281.44,3500000
20-Jun-2007,282.35,285.79,288.75,280.87,4020000
21-Jun-2007,282.00,281.86,283.28,278.16,3040000
22-Jun-2007,280.61,281.86,284.32,279.27,2680000
25-Jun-2007,277.12,280.61,283.09,275.39,2800000
26-Jun-2007,276.13,278.41,280.62,275.17,2830000
27-Jun-2007,278.94,278.14,280.30,276.69,2960000
28-Jun-2007,279.85,281.60,281.60,276.93,4340000
29-Jun-2007,282.93,280.87,284.56,280.64,3000000
2-Jul-2007,279.26,283.83,283.83,278.41,1480000
3-Jul-2007,277.57,283.09,283.09,276.69,1830000
4-Jul-2007,275.12,277.67,280.62,274.72,2420000
5-Jul-2007,273.65,277.72,277.72,270.98,3180000
6-Jul-2007,285.22,274.47,286.75,270.80,7610000
9-Jul-2007,289.67,287.62,291.06,286.78,5360000
10-Jul-2007,291.25,291.70,295.39,287.52,7490000
11-Jul-2007,282.82,290.96,291.70,270.78,6060000
12-Jul-2007,286.18,284.32,287.76,279.15,5760000
13-Jul-2007,279.64,304.28,310.53,278.22,5780000
16-Jul-2007,277.74,279.39,280.13,274.22,3990000
17-Jul-2007,284.50,289.44,289.44,283.09,6160000
18-Jul-2007,287.19,284.81,288.01,282.43,4370000
19-Jul-2007,291.01,287.27,291.70,286.90,4080000
20-Jul-2007,289.46,292.69,292.92,287.37,3740000
23-Jul-2007,293.17,287.96,294.16,286.07,4720000
24-Jul-2007,288.48,292.91,293.43,287.27,3130000
25-Jul-2007,282.64,287.52,288.26,281.86,2670000
26-Jul-2007,292.71,284.32,297.86,281.88,6000000
27-Jul-2007,283.83,285.55,289.24,277.18,3200000
30-Jul-2007,279.75,283.09,288.01,278.22,1840000
31-Jul-2007,284.64,283.33,286.04,278.16,3220000
1-Aug-2007,274.51,280.62,281.86,273.31,4400000
2-Aug-2007,269.58,275.70,276.81,268.32,1910000
3-Aug-2007,270.02,274.22,274.22,266.62,1990000
6-Aug-2007,270.64,268.32,275.21,264.38,2740000
7-Aug-2007,273.07,274.00,275.16,269.33,2990000
8-Aug-2007,283.73,283.09,287.76,275.21,4060000
9-Aug-2007,282.03,285.55,292.65,279.44,5070000
10-Aug-2007,281.73,274.47,283.95,265.95,6290000
13-Aug-2007,279.27,283.09,283.09,276.97,1210000
14-Aug-2007,278.22,279.39,280.62,275.70,1220000
16-Aug-2007,267.82,270.78,275.60,267.09,6660000
17-Aug-2007,259.98,267.82,269.06,255.81,6900000
20-Aug-2007,259.84,266.72,270.63,258.74,4390000
21-Aug-2007,249.92,264.99,264.99,247.27,4360000
22-Aug-2007,252.54,251.09,254.21,245.18,3830000
23-Aug-2007,248.11,254.04,257.98,247.15,3110000
24-Aug-2007,250.69,249.85,252.69,246.04,1930000
27-Aug-2007,252.69,252.30,255.71,251.10,2670000
28-Aug-2007,253.24,255.02,255.76,248.87,2260000
29-Aug-2007,253.94,251.09,255.96,246.41,3200000
30-Aug-2007,257.49,256.50,260.69,252.32,7000000
31-Aug-2007,262.00,258.96,263.32,257.73,2380000
3-Sep-2007,261.24,263.39,264.62,259.31,2500000
4-Sep-2007,262.43,262.16,267.75,261.18,2180000
5-Sep-2007,263.97,262.66,266.58,262.19,3520000
6-Sep-2007,265.36,262.16,266.10,261.18,1870000
7-Sep-2007,264.93,265.12,266.96,263.39,1690000
10-Sep-2007,257.79,264.93,264.93,256.99,2200000
11-Sep-2007,251.91,269.41,269.41,251.09,3390000
12-Sep-2007,250.00,253.55,255.45,249.49,2340000
13-Sep-2007,253.74,252.29,254.78,248.72,2150000
14-Sep-2007,251.69,258.47,258.47,250.62,1900000
17-Sep-2007,245.58,252.32,253.99,245.10,5090000
18-Sep-2007,246.77,245.42,248.06,244.44,4940000
19-Sep-2007,251.84,252.32,254.46,250.40,4640000
20-Sep-2007,246.67,251.09,251.60,245.47,2360000
21-Sep-2007,250.54,246.67,252.81,240.75,7930000
24-Sep-2007,247.95,251.09,253.63,246.21,3720000
25-Sep-2007,246.58,248.62,249.61,245.23,5400000
26-Sep-2007,256.19,248.62,258.17,247.39,8340000
27-Sep-2007,261.55,258.47,262.78,257.73,8600000
28-Sep-2007,260.97,252.32,265.86,252.32,6250000
1-Oct-2007,256.41,261.18,261.18,251.82,2180000
3-Oct-2007,265.66,258.47,269.55,258.45,5120000
4-Oct-2007,265.68,267.09,267.09,259.46,4360000
5-Oct-2007,264.08,265.68,265.68,260.27,1740000
8-Oct-2007,265.45,266.11,270.48,261.47,2660000
9-Oct-2007,269.54,265.86,271.96,264.70,3710000
10-Oct-2007,277.06,271.94,278.22,270.38,3980000
11-Oct-2007,263.89,279.39,279.49,260.93,5600000
12-Oct-2007,261.79,258.96,264.62,253.62,4910000
15-Oct-2007,264.42,263.39,268.72,260.87,6870000
16-Oct-2007,263.00,270.78,274.47,261.18,7060000
17-Oct-2007,269.47,260.93,274.47,246.16,6930000
18-Oct-2007,276.65,279.39,283.06,265.19,13600000
19-Oct-2007,272.96,282.56,283.09,266.45,8090000
22-Oct-2007,263.87,274.96,274.96,262.19,3840000
23-Oct-2007,261.82,262.90,270.78,260.69,5860000
24-Oct-2007,257.98,270.78,270.78,256.82,4100000
25-Oct-2007,258.37,260.69,260.93,255.55,4930000
26-Oct-2007,263.71,258.47,266.84,256.55,2960000
29-Oct-2007,262.90,268.07,268.32,261.28,3540000
30-Oct-2007,258.10,263.89,264.62,256.08,3150000
31-Oct-2007,255.52,257.73,261.84,250.35,47200000
1-Nov-2007,251.84,259.70,259.70,250.96,5520000
2-Nov-2007,251.38,248.62,253.55,246.90,3490000
5-Nov-2007,248.94,251.33,253.74,247.45,1880000
6-Nov-2007,247.22,249.85,251.04,246.16,2200000
7-Nov-2007,245.44,247.42,248.41,242.74,3500000
8-Nov-2007,243.61,243.73,246.11,241.24,2690000
9-Nov-2007,242.53,249.85,249.85,242.00,339000000
12-Nov-2007,237.26,242.53,242.53,236.32,5280000
13-Nov-2007,233.20,237.26,239.44,228.11,4700000
14-Nov-2007,242.89,236.32,257.26,236.32,3590000
15-Nov-2007,241.29,243.95,245.65,238.78,2300000
16-Nov-2007,241.95,241.24,245.67,238.08,3670000
19-Nov-2007,244.56,236.34,247.98,236.34,3010000
20-Nov-2007,236.64,244.19,244.19,235.63,4200000
21-Nov-2007,232.57,236.81,241.44,230.31,3410000
22-Nov-2007,233.90,238.70,239.27,230.16,2590000
23-Nov-2007,236.55,238.78,238.78,233.58,2320000
26-Nov-2007,242.49,241.24,244.69,238.78,2250000
27-Nov-2007,245.17,243.70,245.92,238.80,1500000
28-Nov-2007,240.38,241.49,247.15,238.78,3040000
29-Nov-2007,237.81,246.16,246.58,234.10,5030000
30-Nov-2007,249.17,237.81,250.75,237.81,5340000
3-Dec-2007,258.45,250.10,262.41,248.72,6520000
4-Dec-2007,253.47,258.45,258.47,252.33,1780000
5-Dec-2007,254.33,253.55,257.24,251.21,2070000
6-Dec-2007,254.91,256.01,258.89,253.84,4160000
7-Dec-2007,261.57,256.01,263.90,252.62,4810000
10-Dec-2007,254.93,263.42,264.38,253.55,3860000
11-Dec-2007,256.33,258.22,258.22,252.38,2910000
12-Dec-2007,259.31,253.10,260.93,252.59,3720000
13-Dec-2007,253.45,258.47,261.87,252.39,4650000
14-Dec-2007,256.11,249.93,259.70,249.93,2720000
17-Dec-2007,249.21,263.98,263.98,247.39,3200000
18-Dec-2007,248.73,248.62,256.01,246.97,3850000
19-Dec-2007,252.19,249.12,253.25,248.13,2670000
20-Dec-2007,257.33,253.42,259.44,251.82,3040000
24-Dec-2007,273.17,265.86,275.70,258.47,4660000
26-Dec-2007,270.85,274.47,275.63,267.37,2910000
27-Dec-2007,273.42,272.03,275.70,267.47,4010000
28-Dec-2007,266.38,270.78,270.78,260.93,2200000
31-Dec-2007,265.22,266.59,269.81,258.96,2160000
1-Jan-2008,259.59,265.12,265.12,258.96,928000000
2-Jan-2008,258.47,260.93,261.18,253.92,2860000
3-Jan-2008,248.88,253.57,257.24,247.48,5170000
4-Jan-2008,247.44,248.88,251.80,246.73,2320000
7-Jan-2008,240.16,246.16,248.33,239.39,3650000
8-Jan-2008,243.17,241.24,244.19,238.61,3210000
9-Jan-2008,245.25,244.88,247.64,243.68,2450000
10-Jan-2008,241.65,245.67,248.50,236.81,3340000
11-Jan-2008,243.64,225.32,247.15,225.32,2150000
14-Jan-2008,236.60,246.11,246.11,235.23,4160000
15-Jan-2008,231.39,237.55,238.29,229.92,2940000
16-Jan-2008,232.61,231.39,237.97,227.70,3130000
17-Jan-2008,227.13,237.74,237.79,226.22,6300000
18-Jan-2008,222.33,228.81,231.39,220.83,4330000
21-Jan-2008,204.57,222.53,222.70,198.22,4840000
22-Jan-2008,196.50,200.55,243.70,178.47,6380000
23-Jan-2008,214.64,211.45,219.08,198.16,5360000
24-Jan-2008,207.58,214.16,218.59,203.27,2010000
25-Jan-2008,217.76,209.98,220.98,209.26,2240000
28-Jan-2008,210.30,214.16,214.16,203.08,2490000
29-Jan-2008,213.59,210.71,217.76,210.47,3260000
30-Jan-2008,214.12,217.12,219.58,211.70,3030000
31-Jan-2008,215.08,214.16,219.08,205.63,5970000
1-Feb-2008,228.81,217.85,231.66,214.97,4170000
4-Feb-2008,240.17,232.62,243.45,231.15,3730000
5-Feb-2008,235.10,236.32,240.01,230.32,1720000
6-Feb-2008,223.05,228.93,228.93,220.19,4010000
7-Feb-2008,216.39,223.05,223.05,214.42,2570000
8-Feb-2008,221.15,217.61,227.70,216.62,2580000
11-Feb-2008,223.05,221.15,229.42,211.72,3200000
12-Feb-2008,212.84,222.78,227.70,211.70,5160000
13-Feb-2008,213.90,215.39,220.81,209.56,2190000
14-Feb-2008,215.10,217.85,221.55,211.95,2250000
15-Feb-2008,214.83,211.70,218.36,211.70,2210000
18-Feb-2008,210.03,214.83,215.39,209.24,1720000
19-Feb-2008,215.50,210.71,217.61,210.47,1950000
20-Feb-2008,218.12,216.60,220.23,214.96,3060000
21-Feb-2008,225.15,221.05,229.18,217.12,3560000
22-Feb-2008,221.68,226.47,226.69,217.85,2400000
25-Feb-2008,221.73,228.44,228.68,219.15,3260000
26-Feb-2008,221.15,227.45,227.45,220.32,5000000
27-Feb-2008,216.02,223.52,225.20,215.16,2360000
28-Feb-2008,216.84,217.85,219.08,214.65,5580000
29-Feb-2008,215.98,216.62,219.50,212.56,3420000
3-Mar-2008,208.89,213.18,213.84,206.78,3140000
4-Mar-2008,211.40,211.21,214.16,208.52,3010000
5-Mar-2008,215.47,208.01,217.31,208.01,2210000
7-Mar-2008,208.29,212.34,213.20,207.33,2000000
10-Mar-2008,205.21,208.29,210.22,204.31,2490000
11-Mar-2008,202.71,206.78,206.78,201.85,4040000
12-Mar-2008,202.73,206.53,209.24,199.45,1880000
13-Mar-2008,191.93,200.62,200.62,187.33,3410000
14-Mar-2008,197.88,192.01,200.11,184.62,2220000
17-Mar-2008,194.92,190.78,196.36,189.24,1960000
18-Mar-2008,201.29,194.47,204.02,189.54,3600000
19-Mar-2008,199.75,203.82,206.78,198.30,4360000
24-Mar-2008,202.76,199.75,206.16,199.75,3300000
25-Mar-2008,215.76,206.78,221.51,205.55,2930000
26-Mar-2008,216.22,231.39,231.39,209.62,2170000
27-Mar-2008,209.85,214.65,215.64,207.05,6150000
28-Mar-2008,214.42,209.98,215.32,209.73,3630000
31-Mar-2008,199.50,214.42,214.42,196.19,4050000
1-Apr-2008,204.89,201.85,209.95,199.39,2090000
2-Apr-2008,209.55,209.24,213.91,209.05,1430000
3-Apr-2008,217.95,209.24,219.58,209.24,3290000
4-Apr-2008,214.88,218.10,219.06,211.71,2020000
7-Apr-2008,222.56,220.32,226.49,216.18,3660000
8-Apr-2008,218.43,222.78,223.27,215.39,4060000
9-Apr-2008,215.70,216.62,219.58,213.91,1480000
10-Apr-2008,221.44,216.62,226.38,215.88,2930000
11-Apr-2008,223.52,222.30,227.70,219.88,2190000
15-Apr-2008,239.80,226.96,242.47,216.72,5700000
16-Apr-2008,239.25,242.47,246.65,236.81,6440000
17-Apr-2008,246.38,246.09,248.62,241.13,4000000
21-Apr-2008,244.54,248.38,254.78,242.86,3400000
22-Apr-2008,218.40,242.46,242.46,217.12,13700000
23-Apr-2008,218.88,218.35,222.95,216.64,6330000
24-Apr-2008,219.27,222.53,222.75,212.68,15200000
25-Apr-2008,218.91,224.50,224.50,217.85,6830000
28-Apr-2008,217.04,199.15,220.56,177.24,6600000
29-Apr-2008,224.14,217.13,228.93,214.20,16200000
30-Apr-2008,226.72,225.51,230.35,223.15,9490000
2-May-2008,232.32,227.70,236.81,227.45,5300000
5-May-2008,228.30,232.62,233.73,226.75,3610000
6-May-2008,230.67,224.01,233.85,214.80,3980000
7-May-2008,237.98,233.85,241.21,233.85,12500000
8-May-2008,233.12,237.52,237.55,225.98,10800000
9-May-2008,225.73,236.07,236.07,224.01,4490000
12-May-2008,228.17,225.73,230.12,224.08,3900000
13-May-2008,222.79,228.93,231.74,218.84,4460000
14-May-2008,239.06,222.78,240.98,219.37,9370000
15-May-2008,242.41,239.52,246.65,236.34,7180000
16-May-2008,241.50,244.69,244.69,238.41,3840000
20-May-2008,235.36,240.01,243.70,233.18,4950000
21-May-2008,237.57,228.44,238.29,225.24,3140000
22-May-2008,236.60,235.45,242.59,234.10,5450000
23-May-2008,229.52,239.98,241.17,227.97,5400000
26-May-2008,235.20,226.47,237.03,225.48,5460000
27-May-2008,238.51,241.24,244.69,232.87,5680000
28-May-2008,248.49,238.80,249.92,238.80,5470000
29-May-2008,244.85,248.38,253.14,242.22,8260000
30-May-2008,255.80,243.95,258.22,240.75,15400000
2-Jun-2008,242.19,249.85,260.29,237.55,7050000
3-Jun-2008,240.05,236.32,243.70,230.94,4900000
4-Jun-2008,235.52,243.65,243.65,232.96,3790000
5-Jun-2008,241.69,237.33,245.37,237.30,5910000
6-Jun-2008,237.84,243.70,245.83,235.77,4140000
9-Jun-2008,225.02,222.10,237.52,219.08,6140000
10-Jun-2008,216.38,224.01,226.22,213.42,6160000
11-Jun-2008,219.17,219.08,224.01,216.62,4110000
12-Jun-2008,218.65,220.07,222.14,210.96,2460000
13-Jun-2008,223.91,216.62,226.94,216.62,6730000
16-Jun-2008,224.20,226.22,228.44,222.35,6540000
17-Jun-2008,226.79,222.78,228.19,222.78,3500000
18-Jun-2008,221.77,226.67,226.72,219.33,6430000
19-Jun-2008,218.59,216.68,221.05,216.62,3290000
20-Jun-2008,212.65,221.52,221.52,207.16,8160000
23-Jun-2008,211.32,212.65,216.49,207.51,3570000
24-Jun-2008,207.86,209.24,213.59,202.69,9290000
25-Jun-2008,215.84,206.78,217.85,204.63,5910000
26-Jun-2008,216.96,217.61,221.05,211.80,7030000
27-Jun-2008,213.05,216.96,216.96,209.52,6260000
30-Jun-2008,211.26,214.41,216.13,209.24,3260000
1-Jul-2008,208.67,212.93,214.65,205.56,5060000
2-Jul-2008,215.76,209.24,218.59,206.78,8140000
3-Jul-2008,210.87,216.87,216.87,201.99,4170000
4-Jul-2008,207.88,214.14,214.17,205.67,3940000
7-Jul-2008,209.79,208.01,212.68,204.81,1790000
8-Jul-2008,204.36,204.35,208.01,201.36,3950000
9-Jul-2008,215.82,209.24,219.07,209.24,3580000
10-Jul-2008,213.77,214.16,218.84,209.82,3500000
11-Jul-2008,196.59,225.73,232.13,193.34,5520000
14-Jul-2008,189.02,196.93,196.93,187.33,4560000
15-Jul-2008,184.78,189.02,193.59,181.46,4510000
16-Jul-2008,179.23,185.77,190.44,176.23,5740000
17-Jul-2008,192.81,180.93,193.71,179.71,10300000
18-Jul-2008,195.42,192.01,197.42,184.38,8340000
21-Jul-2008,200.08,196.68,200.62,192.75,3580000
22-Jul-2008,204.77,200.87,207.75,198.42,4240000
23-Jul-2008,211.83,204.31,214.16,201.58,5970000
24-Jul-2008,197.56,215.27,215.27,195.05,11700000
25-Jul-2008,196.73,196.73,209.11,192.50,8840000
28-Jul-2008,198.47,196.93,201.10,193.24,1970000
29-Jul-2008,199.13,198.58,200.33,194.96,2470000
30-Jul-2008,206.52,208.25,208.25,196.93,4420000
31-Jul-2008,205.24,206.78,207.27,202.22,5200000
1-Aug-2008,206.94,203.08,210.95,199.70,4010000
4-Aug-2008,200.71,200.62,206.78,199.64,5240000
5-Aug-2008,204.24,200.72,205.55,198.22,4770000
6-Aug-2008,211.83,206.75,214.15,205.89,5010000
7-Aug-2008,210.06,211.45,214.14,208.01,3070000
8-Aug-2008,208.03,207.99,210.96,205.15,2090000
11-Aug-2008,205.29,209.73,211.16,202.96,3410000
12-Aug-2008,201.67,205.55,207.69,200.62,3320000
13-Aug-2008,203.90,196.93,206.21,196.93,3700000
14-Aug-2008,205.10,204.07,207.92,199.64,3740000
18-Aug-2008,207.16,206.78,209.83,205.55,1960000
19-Aug-2008,207.08,207.88,209.48,205.57,1950000
20-Aug-2008,207.17,207.44,208.99,205.55,1130000
21-Aug-2008,201.32,205.79,207.27,200.67,1980000
22-Aug-2008,201.61,201.61,203.02,197.79,2650000
25-Aug-2008,201.41,202.84,205.55,200.87,942000000
26-Aug-2008,205.31,199.38,206.03,199.38,2210000
27-Aug-2008,201.47,201.88,205.79,200.15,2130000
28-Aug-2008,195.05,201.85,202.90,192.66,6580000
29-Aug-2008,199.93,196.93,201.84,196.93,2000000
1-Sep-2008,200.61,200.62,201.85,198.65,1530000
2-Sep-2008,208.94,200.61,209.98,200.61,2650000
4-Sep-2008,207.81,208.01,210.42,204.89,2460000
5-Sep-2008,206.38,209.24,209.24,203.08,2450000
8-Sep-2008,210.89,211.70,215.24,207.27,5170000
9-Sep-2008,212.88,210.47,214.58,206.78,2820000
10-Sep-2008,209.46,211.98,214.21,208.77,3060000
11-Sep-2008,205.96,209.46,213.67,204.07,1910000
12-Sep-2008,199.53,212.93,212.93,197.16,3570000
15-Sep-2008,187.77,192.01,196.68,183.39,8550000
16-Sep-2008,184.34,184.50,184.87,178.47,5070000
17-Sep-2008,179.72,184.13,188.23,179.21,4200000
18-Sep-2008,177.52,179.21,184.38,165.17,6360000
19-Sep-2008,188.77,191.93,191.93,179.72,9540000
22-Sep-2008,188.76,213.67,213.67,185.36,4470000
23-Sep-2008,177.48,176.09,188.98,176.09,2970000
24-Sep-2008,175.53,178.36,184.13,169.93,7380000
25-Sep-2008,169.46,175.54,177.20,165.19,15100000
26-Sep-2008,166.45,172.31,172.31,163.99,4220000
29-Sep-2008,152.62,167.09,167.09,150.65,5580000
30-Sep-2008,163.85,145.73,166.58,145.24,8390000
1-Oct-2008,165.36,164.83,168.60,158.86,6020000
3-Oct-2008,161.85,163.69,163.69,158.12,4170000
6-Oct-2008,152.37,160.31,160.31,147.70,5880000
7-Oct-2008,141.76,155.37,163.70,139.33,8880000
8-Oct-2008,134.55,136.62,138.58,125.05,8300000
10-Oct-2008,129.19,132.93,135.39,118.26,13700000
13-Oct-2008,141.01,129.96,148.41,129.19,13800000
14-Oct-2008,145.90,147.45,152.47,143.11,7420000
15-Oct-2008,133.69,144.00,144.90,131.77,5310000
16-Oct-2008,121.85,129.24,130.15,115.18,8030000
17-Oct-2008,111.72,123.08,130.22,109.54,9740000
20-Oct-2008,120.95,122.26,124.31,112.07,12400000
21-Oct-2008,137.63,132.53,139.80,121.44,11800000
22-Oct-2008,134.56,136.62,136.62,125.81,6020000
23-Oct-2008,134.72,129.15,144.74,123.39,10500000
24-Oct-2008,122.80,123.99,132.04,108.31,8480000
27-Oct-2008,122.28,118.40,127.51,102.24,8970000
28-Oct-2008,132.99,125.81,135.36,125.54,665000000
29-Oct-2008,133.12,138.34,141.54,130.53,10900000
31-Oct-2008,132.31,140.07,146.47,130.40,10300000
3-Nov-2008,134.75,137.84,143.51,129.74,7530000
4-Nov-2008,125.17,146.86,146.86,120.62,9420000
5-Nov-2008,124.66,126.77,135.12,123.08,9230000
6-Nov-2008,123.13,130.10,130.10,118.67,7860000
7-Nov-2008,129.27,123.08,131.70,119.57,5880000
10-Nov-2008,134.52,135.36,136.00,126.79,4100000
11-Nov-2008,130.18,133.42,134.84,128.00,6500000
12-Nov-2008,131.67,130.18,136.48,126.79,7740000
14-Nov-2008,130.68,134.16,135.02,128.87,6620000
17-Nov-2008,127.76,130.22,132.19,124.44,8090000
18-Nov-2008,118.93,128.00,128.00,118.16,9760000
19-Nov-2008,118.81,120.62,122.10,116.11,8180000
20-Nov-2008,115.51,118.16,118.16,113.23,5020000
21-Nov-2008,124.67,115.62,127.27,113.23,6850000
24-Nov-2008,127.98,124.07,130.87,120.68,8370000
25-Nov-2008,124.07,127.78,132.92,123.09,5770000
26-Nov-2008,129.84,123.88,130.47,122.38,6140000
28-Nov-2008,137.70,127.51,139.82,127.51,12100000
1-Dec-2008,138.87,137.70,146.16,136.95,11900000
2-Dec-2008,131.17,140.31,140.31,128.76,6660000
3-Dec-2008,131.65,132.03,135.81,128.40,10000000
4-Dec-2008,135.24,131.70,136.30,123.91,8260000
5-Dec-2008,128.45,132.53,134.23,127.57,7110000
8-Dec-2008,128.56,131.70,134.47,126.13,7620000
10-Dec-2008,133.19,135.34,137.06,130.34,8090000
11-Dec-2008,124.96,135.32,135.32,123.57,7300000
12-Dec-2008,118.48,125.53,125.53,116.99,7120000
15-Dec-2008,115.61,123.57,123.57,115.02,6000000
16-Dec-2008,118.00,115.70,119.36,114.47,5850000
17-Dec-2008,117.49,119.47,121.11,116.19,6480000
18-Dec-2008,125.67,116.90,126.55,116.19,5720000
19-Dec-2008,126.42,123.82,131.45,121.63,4940000
22-Dec-2008,125.68,127.88,127.88,123.92,4110000
23-Dec-2008,123.23,121.90,125.94,121.17,3570000
24-Dec-2008,117.70,122.27,124.25,116.25,9150000
26-Dec-2008,116.10,114.51,121.85,114.51,3150000
29-Dec-2008,117.37,117.17,118.03,113.23,4880000
30-Dec-2008,118.79,119.39,121.48,115.70,3520000
31-Dec-2008,117.64,121.19,121.19,116.25,2540000
1-Jan-2009,122.31,118.16,122.80,117.46,2440000
2-Jan-2009,122.66,122.35,125.22,121.64,5380000
5-Jan-2009,126.84,123.57,128.74,122.59,4830000
6-Jan-2009,124.66,126.77,128.50,122.65,5920000
7-Jan-2009,124.26,127.76,127.96,114.37,9010000
9-Jan-2009,132.18,123.06,135.34,119.39,14200000
12-Jan-2009,126.17,125.95,130.47,124.34,7600000
